time,pm10,pm2_5,nitrogen_dioxide,ozone,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,surface_pressure,hour,day_of_week,month,is_weekend,wind_u,wind_v,is_rainy
2024-06-12 01:00:00,20.8,14.5,5.9,21.0,24.1,79,13.2,334,0.0,965.1,1,2,6,0,11.864081411149002,-5.786499137615826,0
2024-06-12 02:00:00,21.0,14.6,5.7,19.0,23.6,82,12.1,333,0.0,965.2,2,2,6,0,10.781178942679249,-5.493285046848518,0
2024-06-12 03:00:00,21.1,14.6,5.2,17.0,23.3,85,12.7,331,0.0,965.3,3,2,6,0,11.107670280670327,-6.157082177128478,0
2024-06-12 04:00:00,21.0,14.6,4.3,16.0,22.8,88,12.9,324,0.0,965.3,4,2,6,0,10.43631922743682,-7.582429754572907,0
2024-06-12 05:00:00,21.1,14.7,3.3,15.0,22.3,90,13.1,323,0.0,965.2,5,2,6,0,10.462125181619536,-7.883776803291832,0
2024-06-12 06:00:00,21.5,15.0,2.4,15.0,22.0,91,14.3,317,0.0,964.9,6,2,6,0,10.458357933154142,-9.752576548893726,0
2024-06-12 07:00:00,21.8,15.1,1.8,15.0,21.8,89,16.0,316,0.0,964.7,7,2,6,0,11.509436805418414,-11.114533927343961,0
2024-06-12 08:00:00,21.6,15.0,1.5,15.0,21.8,88,16.8,318,0.0,964.0,8,2,6,0,12.484833068020224,-11.241394186828817,0
2024-06-12 09:00:00,20.4,14.2,1.4,16.0,21.8,88,18.1,317,0.0,964.3,9,2,6,0,13.237501999306991,-12.34417031713122,0
2024-06-12 10:00:00,18.1,12.6,2.0,17.0,21.8,89,19.2,320,0.1,964.8,10,2,6,0,14.708053307884374,-12.341522105981559,1
2024-06-12 11:00:00,16.1,11.3,2.9,19.0,21.5,92,19.9,314,0.1,965.3,11,2,6,0,13.823701572134045,-14.314862026739155,1
2024-06-12 12:00:00,15.2,10.6,3.3,21.0,22.3,88,15.5,312,0.0,965.9,12,2,6,0,10.371524398562295,-11.518744794899616,0
2024-06-12 13:00:00,14.0,9.7,2.7,25.0,24.8,79,19.0,327,0.0,966.3,13,2,6,0,15.934740790963057,-10.348141665285512,0
2024-06-12 14:00:00,13.6,9.5,1.7,29.0,25.7,76,20.7,325,0.1,966.5,14,2,6,0,16.956447316782125,-11.873032232466661,1
2024-06-12 15:00:00,13.5,9.4,0.9,33.0,27.3,68,23.3,322,0.1,966.3,15,2,6,0,18.360650559036625,-14.344912375087835,1
2024-06-12 16:00:00,13.2,9.2,0.7,34.0,27.8,66,26.5,329,0.2,965.4,16,2,6,0,22.71493346860597,-13.648508985116443,1
2024-06-12 17:00:00,13.1,9.1,0.7,35.0,26.9,70,23.8,328,0.5,964.6,17,2,6,0,20.183544688522936,-12.61207848875028,1
2024-06-12 18:00:00,13.6,9.5,0.9,35.0,28.1,64,23.8,335,0.1,963.6,18,2,6,0,21.570125331472273,-10.058314629428642,1
2024-06-12 19:00:00,14.4,10.0,1.3,36.0,27.7,64,25.4,333,0.3,962.7,19,2,6,0,22.63156571438454,-11.531358693384492,1
2024-06-12 20:00:00,15.4,10.7,1.8,37.0,27.1,68,23.5,339,0.1,962.4,20,2,6,0,21.939140022684235,-8.421646814314569,1
2024-06-12 21:00:00,16.2,11.3,2.3,37.0,24.8,81,18.8,340,0.3,962.4,21,2,6,0,17.66622127077508,-6.42997869452257,1
2024-06-12 22:00:00,17.1,11.9,2.9,35.0,24.0,85,17.7,336,0.0,962.5,22,2,6,0,16.169754600274036,-7.199238582441662,0
2024-06-12 23:00:00,17.7,12.3,3.4,31.0,23.8,85,19.0,331,0.1,962.8,23,2,6,0,16.61777443564852,-9.211382784680401,1
2024-06-13 00:00:00,18.0,12.5,3.7,28.0,23.1,91,18.9,325,0.2,962.9,0,3,6,0,15.48197363706194,-10.840594647034777,1
2024-06-13 01:00:00,17.8,12.4,3.5,25.0,22.8,90,20.2,325,0.0,963.2,1,3,6,0,16.54687129463763,-11.58624401429114,0
2024-06-13 02:00:00,17.0,11.8,2.9,23.0,22.9,89,20.6,324,0.0,963.1,2,3,6,0,16.665750084123918,-12.108376197224953,0
2024-06-13 03:00:00,16.1,11.3,2.4,21.0,22.7,91,21.2,320,0.0,962.8,3,3,6,0,16.240142194122328,-13.627097325354638,0
2024-06-13 04:00:00,14.9,10.4,1.9,20.0,22.8,90,22.0,320,0.0,962.3,4,3,6,0,16.852977748617512,-14.141327413103872,0
2024-06-13 05:00:00,13.8,9.6,1.5,19.0,22.4,91,22.6,323,0.0,962.0,5,3,6,0,18.04916252706882,-13.601019523236292,0
2024-06-13 06:00:00,13.3,9.3,1.1,18.0,22.3,91,22.7,324,0.0,961.4,6,3,6,0,18.364685772311304,-13.342725227039145,0
2024-06-13 07:00:00,13.2,9.2,0.9,17.0,22.1,91,23.3,325,0.0,961.1,7,3,6,0,19.086242631933505,-13.364330966979384,0
2024-06-13 08:00:00,13.5,9.5,0.9,17.0,22.0,91,24.0,327,0.0,960.8,8,3,6,0,20.128093630690177,-13.071336840360647,0
2024-06-13 09:00:00,13.8,9.7,0.9,17.0,21.9,91,24.6,328,0.0,960.6,9,3,6,0,20.861983165448077,-13.036013900136844,0
2024-06-13 10:00:00,14.2,9.9,1.1,18.0,21.9,92,25.4,328,0.0,960.6,10,3,6,0,21.540421642373214,-13.459949311523406,0
2024-06-13 11:00:00,14.8,10.4,1.4,19.0,22.3,91,27.0,326,0.0,960.7,11,3,6,0,22.38401445898613,-15.098208393710157,0
2024-06-13 12:00:00,7.0,4.9,1.7,20.0,22.9,89,30.7,324,0.0,961.4,12,3,6,0,24.836821727310884,-18.045007245378933,0
2024-06-13 13:00:00,7.8,5.5,1.4,22.0,24.5,81,32.4,325,0.0,961.9,13,3,6,0,26.540526234963327,-18.583876537773907,0
2024-06-13 14:00:00,8.4,5.9,1.0,24.0,26.0,73,35.9,322,0.0,962.0,14,3,6,0,28.28958605448132,-22.102246964191128,0
2024-06-13 15:00:00,9.3,6.5,0.7,26.0,26.4,72,34.0,324,0.1,961.5,15,3,6,0,27.506577808748208,-19.984698577944094,1
2024-06-13 16:00:00,9.9,6.9,0.6,27.0,26.8,72,35.8,324,0.7,960.8,16,3,6,0,28.962808398623114,-21.042712032070543,1
2024-06-13 17:00:00,10.4,7.2,0.6,28.0,27.5,69,30.1,328,0.3,959.6,17,3,6,0,25.52624769430842,-15.950569853419472,1
2024-06-13 18:00:00,10.7,7.4,0.8,28.0,27.7,68,33.4,327,0.2,958.5,18,3,6,0,28.011596969377162,-18.1909437695019,1
2024-06-13 19:00:00,10.8,7.5,1.2,28.0,28.3,65,36.1,327,0.1,957.9,19,3,6,0,30.27600750282981,-19.661469164042476,1
2024-06-13 20:00:00,11.2,7.8,1.7,27.0,26.2,75,26.9,328,0.1,957.6,20,3,6,0,22.812493786607853,-14.254828207873214,1
2024-06-13 21:00:00,11.7,8.1,2.1,26.0,26.3,72,30.0,327,0.0,957.5,21,3,6,0,25.16011703836272,-16.33917105045081,0
2024-06-13 22:00:00,11.5,8.0,2.2,24.0,25.3,79,30.8,330,0.1,958.0,22,3,6,0,26.673582436560704,-15.400000000000015,1
2024-06-13 23:00:00,11.8,8.2,2.2,21.0,24.1,87,29.1,329,0.1,958.4,23,3,6,0,24.943568450431464,-14.987607979882586,1
2024-06-14 00:00:00,23.1,16.0,2.0,19.0,23.5,90,28.0,328,0.1,958.6,0,4,6,0,23.745346692379925,-14.83773939852974,1
2024-06-14 01:00:00,22.0,15.3,1.8,19.0,23.5,88,29.6,328,0.0,959.6,1,4,6,0,25.102223646230208,-15.68561022130287,0
2024-06-14 02:00:00,21.0,14.6,1.6,19.0,23.3,89,28.9,329,0.0,960.0,2,4,6,0,24.77213499029104,-14.884600364900574,0
2024-06-14 03:00:00,19.4,13.6,1.3,18.0,23.0,91,29.0,328,0.1,959.8,3,4,6,0,24.59339478853635,-15.367658662762945,1
2024-06-14 04:00:00,17.0,11.9,1.0,17.0,23.0,90,29.6,326,0.0,959.6,4,4,6,0,24.53951214762924,-16.5521099427341,0
2024-06-14 05:00:00,15.8,11.0,0.8,16.0,22.9,90,30.1,326,0.0,959.3,5,4,6,0,24.95403093390676,-16.83170639446947,0
2024-06-14 06:00:00,16.1,11.2,0.6,15.0,22.8,91,31.0,324,0.0,959.0,6,4,6,0,25.07952682562337,-18.221342821066674,0
2024-06-14 07:00:00,15.9,11.2,0.5,14.0,22.9,90,31.6,323,0.0,958.7,7,4,6,0,25.236882117494453,-19.017354731604726,0
2024-06-14 08:00:00,15.4,10.8,0.5,13.0,22.9,90,32.3,325,0.0,958.6,8,4,6,0,26.458611030534424,-18.5265188941388,0
2024-06-14 09:00:00,14.9,10.4,0.6,12.0,22.9,89,32.6,325,0.0,958.8,9,4,6,0,26.704356643821125,-18.698591825044115,0
2024-06-14 10:00:00,16.3,11.4,1.0,12.0,22.9,90,32.5,324,0.0,959.0,10,4,6,0,26.29305231718579,-19.103020699505386,0
2024-06-14 11:00:00,15.1,10.6,1.4,12.0,23.0,89,32.4,323,0.0,959.4,11,4,6,0,25.875790525532288,-19.498806750126363,0
2024-06-14 12:00:00,11.2,7.8,1.6,12.0,23.5,88,30.4,324,0.0,960.1,12,4,6,0,24.5941166289984,-17.86867166969119,0
2024-06-14 13:00:00,11.8,8.2,1.4,13.0,23.9,88,33.6,322,0.1,961.1,13,4,6,0,26.47716132118586,-20.686225570942117,1
2024-06-14 14:00:00,11.7,8.1,1.1,14.0,24.9,82,39.5,318,0.1,961.4,14,4,6,0,29.35422060635707,-26.430658951174895,1
2024-06-14 15:00:00,11.8,8.3,0.9,16.0,25.5,79,39.5,318,0.1,961.2,15,4,6,0,29.35422060635707,-26.430658951174895,1
2024-06-14 16:00:00,11.3,7.9,0.8,18.0,25.3,81,36.3,320,0.2,960.4,16,4,6,0,27.807413285218892,-23.333190231621384,1
2024-06-14 17:00:00,10.6,7.4,0.7,20.0,25.6,80,35.6,322,0.2,959.8,17,4,6,0,28.053182828399304,-21.91754852159343,1
2024-06-14 18:00:00,10.8,7.5,0.8,21.0,25.1,83,33.3,322,0.2,959.2,18,4,6,0,26.240758095103843,-20.501527128344417,1
2024-06-14 19:00:00,10.6,7.4,1.1,21.0,26.0,77,36.3,320,0.1,958.8,19,4,6,0,27.807413285218892,-23.333190231621384,1
2024-06-14 20:00:00,10.3,7.2,1.6,20.0,25.3,82,28.0,325,0.2,958.7,20,4,6,0,22.936257240091763,-16.0601402178293,1
2024-06-14 21:00:00,10.1,7.1,1.9,19.0,24.7,86,25.0,332,0.1,958.8,21,4,6,0,22.073689821473174,-11.736789069647271,1
2024-06-14 22:00:00,9.3,6.5,2.1,17.0,24.7,84,29.5,330,0.0,959.2,22,4,6,0,25.547749411640932,-14.750000000000012,0
2024-06-14 23:00:00,8.2,5.7,2.1,14.0,24.8,84,29.5,327,0.0,959.5,23,4,6,0,24.74078175439001,-16.066851532943296,0
2024-06-15 00:00:00,18.5,12.9,2.0,13.0,24.7,86,28.2,325,0.0,959.9,0,5,6,1,23.10008764894956,-16.17485550509951,0
2024-06-15 01:00:00,17.6,12.3,1.8,13.0,23.8,90,27.3,326,0.0,961.1,1,5,6,1,22.632725730752643,-15.265966264751382,0
2024-06-15 02:00:00,16.8,11.7,1.6,12.0,23.7,90,25.9,325,0.0,961.2,2,5,6,1,21.21603794708488,-14.855629701492104,0
2024-06-15 03:00:00,15.6,10.9,1.4,12.0,23.8,90,25.9,325,0.1,961.4,3,5,6,1,21.21603794708488,-14.855629701492104,1
2024-06-15 04:00:00,15.3,10.7,1.1,12.0,23.6,91,25.7,326,0.0,961.6,4,5,6,1,21.306265614664575,-14.371257619198186,0
2024-06-15 05:00:00,13.8,9.6,0.9,12.0,23.4,92,25.1,325,0.0,961.4,5,5,6,1,20.56071631165369,-14.396768552411269,0
2024-06-15 06:00:00,13.1,9.2,0.7,12.0,23.2,92,24.8,324,0.0,961.3,6,5,6,1,20.063621460498695,-14.57707425685334,0
2024-06-15 07:00:00,13.3,9.3,0.6,11.0,23.1,92,23.7,324,0.0,961.8,7,5,6,1,19.17370276668625,-13.930510479331618,0
2024-06-15 08:00:00,12.3,8.5,0.7,11.0,23.0,92,21.6,323,0.1,962.3,8,5,6,1,17.250527017021525,-12.999204500084243,1
2024-06-15 09:00:00,11.5,8.0,0.8,10.0,22.8,92,19.7,322,0.1,963.3,9,5,6,1,15.523811846052423,-12.128531063915466,1
2024-06-15 10:00:00,11.2,7.8,1.1,10.0,22.5,94,16.6,319,0.1,964.2,10,5,6,1,12.528179031698015,-10.890579881242424,1
2024-06-15 11:00:00,11.3,7.9,1.6,10.0,22.2,96,15.0,316,0.3,965.0,11,5,6,1,10.790097005079764,-10.419875556884964,1
2024-06-15 12:00:00,6.0,4.2,2.4,13.0,22.4,95,14.8,319,0.5,965.8,12,5,6,1,11.169701787297024,-9.709673629059509,1
2024-06-15 13:00:00,5.8,4.1,2.1,15.0,23.5,92,14.1,320,0.3,966.9,13,5,6,1,10.801226647977586,-9.063305296580207,1
2024-06-15 14:00:00,5.9,4.1,1.6,18.0,23.5,90,18.9,318,0.4,967.1,14,5,6,1,14.04543720152275,-12.646568460182417,1
2024-06-15 15:00:00,5.5,3.8,1.3,20.0,24.0,86,16.9,320,0.3,966.9,15,5,6,1,12.946151088710723,-10.863110603702518,1
2024-06-15 16:00:00,5.5,3.8,1.3,22.0,24.1,88,17.1,321,0.2,966.5,16,5,6,1,13.289195940914198,-10.761378686952227,1
2024-06-15 17:00:00,6.0,4.2,1.5,24.0,24.7,84,18.6,324,0.1,965.8,17,5,6,1,15.047716095374021,-10.932805692640006,1
2024-06-15 18:00:00,6.5,4.6,1.7,25.0,25.4,81,18.2,330,0.3,964.6,18,5,6,1,15.761662348876778,-9.100000000000009,1
2024-06-15 19:00:00,7.0,4.9,1.9,25.0,25.1,83,16.1,318,0.4,963.9,19,5,6,1,11.964631690186048,-10.773002762377617,1
2024-06-15 20:00:00,7.2,5.0,2.2,24.0,24.4,87,16.1,321,0.6,963.8,20,5,6,1,12.512049979457228,-10.13205829590239,1
2024-06-15 21:00:00,7.2,5.0,2.7,22.0,23.9,90,13.9,329,0.0,963.6,21,5,6,1,11.914625479759358,-7.159029241249757,0
2024-06-15 22:00:00,7.3,5.1,3.7,18.0,22.8,95,12.8,338,0.1,963.9,22,5,6,1,11.867953338454878,-4.794964395723678,1
2024-06-15 23:00:00,7.1,5.0,4.8,14.0,22.6,97,12.9,333,0.1,964.1,23,5,6,1,11.493984162029944,-5.856477446640156,1
2024-06-16 00:00:00,13.1,9.1,4.9,10.0,22.2,98,12.7,331,0.0,964.3,0,6,6,1,11.107670280670327,-6.157082177128478,0
2024-06-16 01:00:00,12.3,8.6,4.4,10.0,22.2,97,15.2,329,0.1,965.1,1,6,6,1,13.028942970672103,-7.828578738632828,1
2024-06-16 02:00:00,10.6,7.4,3.8,10.0,22.0,97,14.4,323,0.0,965.1,2,6,6,1,11.500351344681016,-8.666136333389495,0
2024-06-16 03:00:00,8.4,5.9,3.2,10.0,21.8,98,12.8,322,0.0,965.1,3,6,6,1,10.086537646166043,-7.880466884168425,0
2024-06-16 04:00:00,6.1,4.3,2.7,11.0,21.7,99,11.5,321,0.0,965.2,4,6,6,1,8.937178556755162,-7.237184497073135,0
2024-06-16 05:00:00,4.6,3.2,2.2,12.0,21.6,99,10.6,325,0.0,965.0,5,6,6,1,8.68301166946331,-6.079910225321092,0
2024-06-16 06:00:00,4.0,2.8,1.8,13.0,21.6,98,10.7,327,0.0,964.7,6,6,6,1,8.973775077016036,-5.827637674660788,0
2024-06-16 07:00:00,4.1,2.9,1.5,13.0,21.5,99,10.5,329,0.0,964.3,7,6,6,1,9.000256657372177,-5.407899786555572,0
2024-06-16 08:00:00,4.5,3.2,1.4,14.0,21.6,99,11.0,328,0.0,964.3,8,6,6,1,9.328529057720685,-5.829111906565255,0
2024-06-16 09:00:00,4.9,3.4,1.5,14.0,21.7,98,12.3,322,0.0,964.6,9,6,6,1,9.692532269362681,-7.572636146505596,0
2024-06-16 10:00:00,5.1,3.6,2.3,14.0,21.8,98,12.7,317,0.0,964.8,10,6,6,1,9.288192010563467,-8.661379172793728,0
2024-06-16 11:00:00,5.4,3.8,3.3,15.0,21.5,98,12.8,322,0.0,965.4,11,6,6,1,10.086537646166043,-7.880466884168425,0
2024-06-16 12:00:00,5.5,3.8,5.1,15.0,22.2,95,14.6,322,0.0,966.2,12,6,6,1,11.504957002658141,-8.988657539754609,0
2024-06-16 13:00:00,4.9,3.4,4.2,20.0,23.9,87,15.5,324,0.0,967.0,13,6,6,1,12.539763412811684,-9.110671410533337,0
2024-06-16 14:00:00,4.7,3.3,2.8,26.0,25.4,80,15.0,330,0.0,967.4,14,6,6,1,12.990381056766577,-7.500000000000007,0
2024-06-16 15:00:00,4.4,3.1,1.8,31.0,25.5,80,16.2,328,0.0,966.9,15,6,6,1,13.738379157734098,-8.584692080577922,0
2024-06-16 16:00:00,4.2,2.9,1.3,32.0,26.2,77,19.2,332,0.0,965.9,16,6,6,1,16.952593782891398,-9.013854005489103,0
2024-06-16 17:00:00,3.9,2.8,1.0,30.0,26.7,74,19.9,328,0.2,965.2,17,6,6,1,16.876157113512875,-10.545393358240778,1
2024-06-16 18:00:00,4.0,2.8,1.0,28.0,26.7,74,21.0,325,0.1,964.3,18,6,6,1,17.202192930068822,-12.045105163371977,1
2024-06-16 19:00:00,4.0,2.8,1.3,26.0,26.3,76,20.8,323,0.6,963.6,19,6,6,1,16.61161860898369,-12.517752481562605,1
2024-06-16 20:00:00,4.0,2.8,1.8,24.0,24.7,83,16.8,318,0.2,963.0,20,6,6,1,12.484833068020224,-11.241394186828817,1
2024-06-16 21:00:00,4.3,3.0,2.3,21.0,24.1,88,16.9,326,0.5,963.2,21,6,6,1,14.010734976180206,-9.450360068655616,1
2024-06-16 22:00:00,4.6,3.2,2.9,18.0,22.9,94,19.3,333,0.4,963.1,22,6,6,1,17.196425916835498,-8.762016644973256,1
2024-06-16 23:00:00,4.3,3.0,3.6,15.0,22.6,95,19.9,338,0.0,963.2,23,6,6,1,18.450958705879067,-7.454671208976655,0
2024-06-17 00:00:00,9.1,6.3,3.5,12.0,22.6,95,18.7,332,0.0,963.2,0,0,6,0,16.511119986461935,-8.779118224096157,0
2024-06-17 01:00:00,9.7,6.8,3.3,12.0,22.5,95,18.1,337,0.0,964.1,1,0,6,0,16.66113784748917,-7.072233425655858,0
2024-06-17 02:00:00,10.5,7.4,3.1,11.0,22.3,96,16.6,333,0.0,964.2,2,0,6,0,14.790708301526907,-7.53624229567648,0
2024-06-17 03:00:00,11.4,8.0,2.8,11.0,22.3,95,15.5,329,0.0,964.1,3,0,6,0,13.286093160882738,-7.983090161105845,0
2024-06-17 04:00:00,12.0,8.4,2.4,12.0,22.3,95,13.7,330,0.0,964.0,4,0,6,0,11.864548031846805,-6.850000000000006,0
2024-06-17 05:00:00,12.5,8.7,1.9,12.0,22.1,96,12.4,330,0.0,963.6,5,0,6,0,10.738715006927036,-6.2000000000000055,0
2024-06-17 06:00:00,12.8,9.0,1.5,13.0,22.1,96,11.5,328,0.0,963.4,6,0,6,0,9.752553105798897,-6.094071538681858,0
2024-06-17 07:00:00,13.0,9.1,1.3,13.0,22.2,96,11.7,326,0.0,963.2,7,0,6,0,9.69973959889399,-6.542556970607735,0
2024-06-17 08:00:00,12.7,8.9,1.2,13.0,22.3,94,12.8,322,0.3,963.0,8,0,6,0,10.086537646166043,-7.880466884168425,1
2024-06-17 09:00:00,12.1,8.5,1.4,13.0,21.9,93,11.6,324,0.6,963.4,9,0,6,0,9.38459713474939,-6.818308926592691,1
2024-06-17 10:00:00,11.8,8.3,2.4,14.0,20.8,100,11.0,328,1.4,963.6,10,0,6,0,9.328529057720685,-5.829111906565255,1
2024-06-17 11:00:00,12.3,8.6,3.7,16.0,20.9,100,8.7,322,0.8,964.1,11,0,6,0,6.855693556378481,-5.3562548353332256,1
2024-06-17 12:00:00,10.7,7.5,5.2,18.0,21.7,99,7.9,336,0.3,964.7,12,0,6,0,7.217009115376548,-3.213219480298821,1
2024-06-17 13:00:00,10.8,7.6,4.2,22.0,20.5,99,6.8,93,0.3,965.9,13,0,6,0,-0.35588450245201814,6.790680836331102,1
2024-06-17 14:00:00,10.4,7.3,2.9,28.0,18.8,96,8.1,122,0.6,965.9,14,0,6,0,-4.292346040288959,6.869189578867051,1
2024-06-17 15:00:00,8.1,5.7,1.8,32.0,19.7,90,6.8,108,0.5,965.3,15,0,6,0,-2.101315561749642,6.467184310807045,1
2024-06-17 16:00:00,6.9,4.8,1.2,31.0,23.0,88,8.8,12,0.5,964.1,16,0,6,0,8.607698886457491,1.8296228791962823,1
2024-06-17 17:00:00,6.0,4.2,0.9,29.0,25.1,82,19.3,339,0.7,962.7,17,0,6,0,18.01810223139599,-6.916501426224305,1
2024-06-17 18:00:00,5.3,3.7,0.9,26.0,25.2,82,24.2,330,0.5,961.4,18,0,6,0,20.957814771583408,-12.10000000000001,1
2024-06-17 19:00:00,5.2,3.7,1.3,25.0,25.6,79,18.1,337,0.2,960.2,19,0,6,0,16.66113784748917,-7.072233425655858,1
2024-06-17 20:00:00,5.3,3.7,1.9,24.0,25.2,80,22.2,328,0.3,959.7,20,0,6,0,18.826667734672654,-11.764207665977152,1
2024-06-17 21:00:00,5.3,3.7,2.4,22.0,24.3,86,19.7,325,0.1,959.7,21,0,6,0,16.137295272493134,-11.299455796115616,1
2024-06-17 22:00:00,5.1,3.6,2.7,19.0,23.2,92,20.6,324,0.0,959.8,22,0,6,0,16.665750084123918,-12.108376197224953,0
2024-06-17 23:00:00,4.7,3.3,3.0,16.0,22.5,94,21.9,324,0.0,959.9,23,0,6,0,17.717472176811345,-12.872497025205165,0
2024-06-18 00:00:00,10.1,7.1,3.0,12.0,22.1,94,22.8,325,0.0,959.8,0,1,6,0,18.67666660978901,-13.077542748803861,0
2024-06-18 01:00:00,10.4,7.3,2.7,12.0,22.8,89,24.8,324,0.0,959.9,1,1,6,0,20.063621460498695,-14.57707425685334,0
2024-06-18 02:00:00,10.5,7.3,2.2,12.0,22.9,89,24.5,324,0.0,960.2,2,1,6,0,19.82091636218621,-14.400738681165597,0
2024-06-18 03:00:00,10.4,7.3,1.8,12.0,22.8,89,24.6,325,0.0,960.1,3,1,6,0,20.151140289509193,-14.109980334235745,0
2024-06-18 04:00:00,10.1,7.1,1.5,12.0,22.6,89,22.8,325,0.0,960.0,4,1,6,0,18.67666660978901,-13.077542748803861,0
2024-06-18 05:00:00,9.9,6.9,1.1,13.0,22.4,89,22.2,324,0.0,960.1,5,1,6,0,17.96017727512383,-13.048832600892908,0
2024-06-18 06:00:00,9.7,6.8,0.9,14.0,22.4,89,22.9,327,0.0,959.7,6,1,6,0,19.20555600595021,-12.472233901844117,0
2024-06-18 07:00:00,9.4,6.6,0.7,15.0,22.2,90,23.4,326,0.0,959.5,7,1,6,0,19.39947919778798,-13.08511394121547,0
2024-06-18 08:00:00,8.7,6.1,0.7,16.0,22.0,90,24.8,327,0.0,959.2,8,1,6,0,20.799030085046518,-13.507048068372669,0
2024-06-18 09:00:00,8.9,6.2,0.7,17.0,21.9,91,25.8,327,0.0,959.0,9,1,6,0,21.637700652991942,-14.051687103387696,0
2024-06-18 10:00:00,9.7,6.8,1.0,17.0,22.1,91,27.0,326,0.0,959.1,10,1,6,0,22.38401445898613,-15.098208393710157,0
2024-06-18 11:00:00,10.6,7.4,1.5,17.0,22.0,91,27.6,327,0.0,959.3,11,1,6,0,23.147307675293703,-15.032037366414745,0
2024-06-18 12:00:00,1.6,1.1,1.8,17.0,22.9,87,25.6,328,0.0,959.9,12,1,6,0,21.710031261604502,-13.56593316437005,0
2024-06-18 13:00:00,1.2,0.9,1.5,18.0,23.8,85,30.8,325,0.0,960.3,13,1,6,0,25.22988296410094,-17.666154239612233,0
2024-06-18 14:00:00,1.3,0.9,1.2,21.0,25.0,79,32.2,324,0.0,960.8,14,1,6,0,26.050347218873306,-18.926685123817645,0
2024-06-18 15:00:00,1.5,1.1,0.9,22.0,25.6,77,33.0,321,0.1,960.6,15,1,6,0,25.645816728080028,-20.76757290464465,1
2024-06-18 16:00:00,1.8,1.3,0.8,23.0,27.2,70,35.3,321,0.1,960.0,16,1,6,0,27.433252439431058,-22.215009804059275,1
2024-06-18 17:00:00,2.2,1.5,0.7,22.0,27.7,67,35.1,321,0.1,958.9,17,1,6,0,27.27782324713967,-22.08914572584931,1
2024-06-18 18:00:00,2.5,1.7,0.8,22.0,27.5,69,29.3,323,0.1,957.7,18,1,6,0,23.40002044438568,-17.633180178355015,1
2024-06-18 19:00:00,2.7,1.9,1.1,21.0,27.4,70,29.4,327,0.2,957.2,19,1,6,0,24.656914697595465,-16.012387629441793,1
2024-06-18 20:00:00,2.9,2.0,1.6,20.0,26.5,74,28.9,324,0.0,956.7,20,1,6,0,23.380591137435978,-16.98699379125248,0
2024-06-18 21:00:00,3.2,2.2,2.0,18.0,25.5,80,26.2,326,0.0,957.2,21,1,6,0,21.720784400942097,-14.65085407093356,0
2024-06-18 22:00:00,3.2,2.2,2.3,16.0,24.6,83,24.6,325,0.0,957.9,22,1,6,0,20.151140289509193,-14.109980334235745,0
2024-06-18 23:00:00,3.2,2.2,2.4,14.0,23.7,89,22.8,322,0.0,958.4,23,1,6,0,17.96664518223326,-14.037081637425008,0
2024-06-19 00:00:00,11.7,8.1,2.4,12.0,23.1,89,22.1,323,0.0,959.0,0,2,6,0,17.649844772045174,-13.300112011660268,0
2024-06-19 01:00:00,11.2,7.8,2.3,11.0,23.1,88,22.5,325,0.0,959.5,1,2,6,0,18.430920996502312,-12.905469817898545,0
2024-06-19 02:00:00,10.5,7.3,2.0,11.0,23.1,87,21.9,327,0.0,959.7,2,2,6,0,18.366885438004786,-11.92759486682909,0
2024-06-19 03:00:00,9.9,6.9,1.8,10.0,23.0,87,22.4,327,0.0,960.0,3,2,6,0,18.786220721977497,-12.199914384336603,0
2024-06-19 04:00:00,10.0,6.9,1.5,10.0,23.0,86,23.0,328,0.0,960.0,4,2,6,0,19.505106211597795,-12.188143077363716,0
2024-06-19 05:00:00,8.8,6.2,1.2,10.0,23.0,85,24.2,327,0.0,959.8,5,2,6,0,20.29582774427926,-13.180264647363652,0
2024-06-19 06:00:00,8.3,5.8,0.9,11.0,22.9,85,24.0,327,0.0,959.8,6,2,6,0,20.128093630690177,-13.071336840360647,0
2024-06-19 07:00:00,8.1,5.6,0.7,12.0,22.7,87,23.5,331,0.0,960.0,7,2,6,0,20.553563117775802,-11.393026075788917,0
2024-06-19 08:00:00,8.0,5.6,0.7,13.0,22.3,89,23.3,333,0.1,960.2,8,2,6,0,20.76045201358897,-10.577978643931445,1
2024-06-19 09:00:00,8.1,5.7,0.7,14.0,21.9,91,24.0,330,0.0,960.7,9,2,6,0,20.78460969082652,-12.00000000000001,0
2024-06-19 10:00:00,8.5,5.9,1.0,15.0,21.6,92,24.2,330,0.0,961.1,10,2,6,0,20.957814771583408,-12.10000000000001,0
2024-06-19 11:00:00,9.1,6.4,1.3,16.0,21.7,92,25.2,326,0.0,961.6,11,2,6,0,20.891746828387053,-14.091661167462814,0
2024-06-19 12:00:00,0.4,0.3,1.7,18.0,22.1,89,25.5,324,0.0,962.4,12,2,6,0,20.629933356561157,-14.98852393345807,0
2024-06-19 13:00:00,1.4,1.0,1.4,20.0,24.2,82,27.2,323,0.0,962.7,13,2,6,0,21.722885873286366,-16.369368629735714,0
2024-06-19 14:00:00,2.1,1.5,1.1,22.0,26.1,73,34.4,316,0.0,963.5,14,2,6,0,24.74528913164959,-23.896247943789515,0
